hash,num_files_changed
2ee4e4f79120e5f530a70650704cdec94b6b0376,3
bd5a825b8ba270bb17206c30a4e160b571705328,1
ea47803ae2f9249bf5311a71c03647bac8e50b9b,1
834ad14c8d43dd3496280717fcd428c88f870942,5
ecffe92e2021c75b725d2403a5f59d4c874fb80d,1
a129078927c8968022569175cec7fea35c920fd2,26
9f42b1a075f305cf7b24d79524772199b3548bd1,0
ad968f23251c25b4bd391a817d7b60ac0d947273,0
4036c73cdd93e90e80d23e80afc8192fb3fa24ec,1
0b6f8f82442a55b60fa1d62116be83a1169b0d8f,1
177ec20bf0001ac8473b325f028877be5b0c13e5,1
9c5b462ef25abfd53ae6f30b9fdca5ade9e6e829,1
4e84c803a37d89e85e2b49aaa0747a8766344ca3,0
e2f7cb0905569283ce24e13f1e1869ce91911119,1
e76aa9d79a3e638444a771167f4baac95fd008b4,0
6559f7359f90d7fd7a72186b881b6c5f90cf3025,1
799c60cadc7e896d9bff65ab0fdf8712ab21902c,0
99a5a5dd6597704fabaf65e3b3a86404a0e13a8b,0
d7e964750586db2b253adf79524c7b632adeea4d,2
d0b29cabf33832dc19ddd9dff0a6b1d1e090c703,1
e0a6b978f5f549b4906ac3590aa3442e4135d624,1
cf8ec1216a819dddfd3a98d91dda17e867d546bf,1
b81b77111bce9063d8015fc323299578e3e064df,1
7735ec5e7adb17546c071fb26ef8017c12e0471f,0
160a2be11762dee7fb56e26a0ace6dca272fe179,3
cb17871a480d2080f8be3dc948bd184f646e7797,0
16c83d203b9d5b0c797e2a0ee147ae3ecc3569a5,2
8555816a11a27730c9785606c97b8412777eeba1,2
5126cce7fdd1eff9cab8968167879bf457c6a900,6
7d063c111c1d84e08f04def5b7297549d8e1ca58,1
90d8bb53e8d6c8434fb9be401f128aab8e4e9477,0
b114b6a0b3cea2ad9e031ac2473381f9b2d37df8,1
0d4ff0c48b7dfe6909f4fe73db45aadd3e3c8aca,1
c450851401feea60356dac6f598c2bfd4f81c9cc,0
a3f350e728c8f62788c8552dd1599216d11e605e,0
f799f18388a94f242348661701809d55120da4ae,1
8b02e68cb6009d3eb8695df26186e823bed31702,1
e48502866b23909eca7d21d8f0d4d1e33402135e,0
d70197f51488277f414a5c398e2b9af2e36bcf10,0
869b517589cd0847ddc0ecc8c4d06a386d99ed88,0
e104b91ea6b1d563bee60dbfc569e243d7eda7e5,1
e604c0955e31f6a85b57cefeb4bc31b192e9c301,0
ff91d28a3aafaeeb7b0b795637aaf4870829d417,1
c9e536cf872c1fb2acce1bdb3da0d63f79093be8,1
60865fc45b6c3c56d523eafafb69b820714c3899,0
f8410383133c540962267601ecf34a32265d4c1c,0
f31af61ee2abeb8f0e017dc604c4409ca0b6dabd,1
a8f5c2bf96d961ee2a0afb2e33d7f50729cfa909,0
ef8980bfa03ee06aa725391c98b4a5af45dfede1,2
4fff9872b9cb1dff0e4483551504e62c0bd9b713,0
2ed625dafa89ca2648f602922828034c42a38004,1
e77844594d061e88b0f85e9dd59272944ebba09b,3
a0b00d29e3a1f71c536a3821bac448248911cea4,9
5a81c132a23a3be38f5307a4c92c693381572bd5,0
9b42c6b44b172dffcf7bd72abe795d39b1f95de5,1
46196e9ee50df8bf84d7cb10753bcafa838a8054,1
1236a3b3ab08d83147b9192fbdf850b45b11d07a,0
95347fc650a259225b65abe17c3ef8f22c2cc4fe,1
b37e7270725311c7be9dc5bc7db375c1804f2db1,0
a06c5165a7fa7cbfc0b53312e77d184a1de0fbe9,1
982f10e6a0cb7bc020f68de883e8cc5df34bc929,3
43ff0ce35fcacba99ea322d77ae00bc777b22a7c,24
4a8e191cec36e4e5fe0e9ffb8999d93bfd5f0079,0
b77069de0126c011607a0612caeffab5f794ae85,1
51b782068688ba820e2833ef9335cf10b2b5246e,2
439e78147d7a3dbd8693b9c218862d7e85026b68,2
fa9b2a925da2035c7055d3424a3c017b076d9764,1
dbfc87cdcfc364532f0592182d54f907d85d3432,1
7a377c1d7580a3fa0afd85586395ab941887f3d0,82
77a923d8ce50b151e96b5247c5599bfca233a107,0
e650a75b88f66b44091d8082d2150d57320ff553,2
ac4f23591212d620a42d8b0a1764d09b0f091086,0
ba00615aa407d4d66fd52896591caa0840c0a652,0
03b8f88092fd111d4c370b7cd72937b89c90661b,2
b4fee31a84df7900a9e09f866deee2515cedd735,0
cb1b31f69b2e6e11bdb1f77a5af7a9fae603f610,1
7ef7843fd48f61b5082e601f5c118c85df78a077,0
6b2a7b30afd55954dd001e1d921c0eac13011627,1
787f3946766d5067e35a59e6480f1dcbcc182033,1
bc3748b7bc9871b0f709e13c886f6e6568f038a7,1
adcd0f5de3882c4fde5d45a549bf65046287a42e,1
5e370006fcebac9f38f60e79c6435b846d0c5f65,1
725fde8b269865f09c54b52b54b3efbb8201a37e,0
da6b0dab5f96f08996f22428087eed0bc7420773,1
c42f8fb8dd69afb5438243099c439ce8b03f3e86,1
b6b3a4afbfc26dc1e6b57d5da7ad6f86e9f15a70,0
3d9472f305e827e595aa31134f46784e70939660,0
f84d85f76141efe66ccc205c96bd98cfb0af3233,17
5e14a528dd7ac4f13d577b56f20b93425ca675b3,1
bf216bd78f0043f5615111fb1743644a22d8036d,0
0b0b7aac6e04270d187b8d8c04b6cbb4a8d057d7,4
abda4ab4273d4aea3e16371d08348b40f6f72779,1
683975cf90ff3e1c1ca22ad9dd5ea9834dc97141,20
8268c0a9a06f2b39b32cdf4dc31730d3d77c5776,1
db199597350352113daa2905e2fbb815e9ea45ed,0
2e96276bf4a477de495fa59ef40915de35209f53,2
dc2c0e5e24dc684411399290ecc721afe7312c4e,1
bd491818d66c2612249a8d4ac6c1a6e356b7860c,11
ee876dcd7aad4042a235fa42c948dec33cc5e705,0
fdb6533730a5eded401c572b51452542766541b2,0
0c24e0e44524686d2c12efe8d1f17e61fae48075,2
ddb386c139c897724e62ada155b25540c79c433d,1
e480ee005442b6863bb24870b825c2b345de8fd4,1
39883d03fca7c12f662cbf88627998bde228a822,24
e616093d4c07f7de0dc2723c78da91aaf7ae3284,1
6c60869409ade7707587f50d15b776fe7deadc8c,2
593c8bf2861da587e1d6fae765f211bdab56b066,4
1df63b7ef4f7695d26584892d7ae8ff75cc24915,0
511503ede9c4e4edcfaa8611eee2cd62b5298474,1
71a693b3ec6c1f46667830b8c75f889568bda213,0
829c92f1bae8ac40a8706113a751edc35eb53fcd,1
eb1755208f9464206c67c19d20ad722b3622b9db,0
10da7ac86c30321880e9ac8f2028b7e9035bc208,22
9caa8941e293bcb62952fd71274bcb09a8252881,0
3fa631130f2f93e7e95d72d6052df52011d99c61,1
815000ff327480f5c6efc9b81f10d542482c3de3,0
a7684eef7a214b47ff59ae94e902fe896efb66c5,1
b4076883ccd611e1e0e1de6e863803f3b43c4215,1
4454d80276f4097f2e9713848df3efd9e5b431f0,1
56c42b572c5f94b11b1a2f9edabfcda84003cbef,1
ca184d3d72c2bf29c61ac26008d47bf5f1d3f43b,0
e72bd68eaf540ea25d16a9a4c985bcc78f1ae5f8,0
b4161cbd98e1c4b925af7489655829ef83a661e5,1
da88b00585855be8a2a1da51ea2868e64538246b,2
c8a98293872fad06d72fbb476307a4dd07090530,0
74878d1f16de58be7926582fd4d00619ce44106d,1
7de755206937e8ddc9624d81cbc63a0a17c5a89f,0
de0e6d5f1304d2d92b16e50ea64a182d2c7239cc,0
15a6b49f37124c493c46d076b70a78f9e28f3814,1
6a7045b9bf63df19a3b65de27a3ae8ab3b1c782a,1
2a4f8665618120b68371de2507f57be97cb0c10b,1
89a2aa026b2e72c94eb0dd36d48cebb8a36284b3,1
f8530c5d1f6fb2ee94357e46717c44ee200eba43,1
c376c08042c2734a825ec8ea799e9b36cfe2e942,1
9a71b7f8adc8ca28e4e2d4ca2e4d6135e857029b,1
550c03a5a9262c05299c70332c92b2eb48a7d0cb,1
bb38c816af1a89bf2b7087b6b406a2aef1a30e2f,1
68f3350050249d6800f7906c57743b18859b6c17,1
3afda99adf57209ecd99b890cee7911970a0d64a,1
6803c8e37eab3dd71a8db30defe5787c90372a92,1
03c70c1990f865d25b035f812c2948864f425981,23
570f3bbc073459c95c3d5bb165cc30854868c07a,1
61f34eec03323762f51dc6d7f29ff7934654911e,0
bdcd628896a8dd04ea4071ffb20da5429406b6fe,0
664232140dcfca363e20c3f5f719fd867f64a90d,5
6e5e388861f40458b09ba9a4a2491062f041ba19,0
0c5192b288ea66c66938f36b002538df0f95853a,1
d4134e69015f4f2f3d6f65eda62d0286ecd768ae,1
7b2fadd5988d1280890b4823ed71f4c058124c6b,2
bd015928165f50cedad5b325ee3052486b7523b3,24
2640d13a9f4ff8b64759c6708640c2dde5b66f7c,1
3763d4565674577125c198f4109f123d74efb2f0,1
1f48b5c30fa4a560eaa5fedc3883d008d2ecd9dd,1
6fdd5ba2462a3dbfc2457b87204f9599cb018fbb,1
fe173c2bc6a6991867460d588c556350d95897dc,1
7da30807617c4cee31840cf6c0c3790754a6617e,1
15229d988b1ec34887cb8e967285e1b7a13b1c72,1
c01352cbd56f1a6190cd219a35cc333d006dcbef,1
c3794bd6950e831a97f491441c69cebc8275935e,2
42ce60c5cc4dfb44b4ba1348b6dc953818905b04,1
b590a7dee040b4d191fc6b95ee236791e969d878,20
bb9c67b4b59c8e1db7858acda5993f05e390fb26,4
5158bd6e93690e87510eb2603c7d2f71c7917bc2,1
ccae92588d50953ed06f47009414e087248c4296,1
b4a9d2366cdf26941f854ce7c206a0b892d6e3e0,1
bfccf26294e716479e5fbb4697efac3014a3b26b,1
a6b8c67df4d27ebc0a346e88cfe3646b035a2582,1
e69916d1bde5f990cb186cd91ab147caa462c72f,1
0e18a4897b88146aad5931a8b649847c2c7d2b48,1
1a92e2ef186d6a05dc4f4fd6638220c9bbb1dac9,1
68e0e5855eee065443fedd73c116a587167fd501,1
c3023f8cc56052f3bd46f12afe3bffcf674cf922,1
9f0c255c698b6f960abad57054f1d203e7f3a58e,1
07298ac992098d6fd9979c14d4bdffcd430ed562,1
f30df89ee1afa54478c4fa9e6ca9f15bd05e450e,0
bd99a2bcff49038899466d8a60305bfede1a8745,1
d50539583a087c45cab006255b655f2cebf27144,21
2798499b71393aea90e45defbd625abfb58fcc9c,23
88dc543584b52d002e3dcbbc74a2297b84f540f7,1
937123ab3260062f54f5ae3142afa78d87fff572,0
528df1b02da7a7a02e455a73e4e86ffd30822fd3,1
117db77c552a75ecec9f5e9d568a0ecb666c1c2a,1
111260f40708644ecc6a188469ccda930bc33486,0
19fb04d76165212ec9e10462538db5836a9063a1,3
b0e47608e628de7c2b80d52d0443233064dfc293,0
c84732e605b5c2910e1a1f5aedd1a3ae643d688c,0
cdc661ea5eddc6d7c1f4ebe6e6a405a03aaaac4d,0
c8186e9423f06beec8ec2be0af4bf8647a3a10ae,0
d8dcc4ac57b26ef788db0d1d861bd24dd7677033,0
40cd20a236b23483d7e6124217ebaee03b5b2b50,17
67750d73ef5cbda1d5ef48ad4a4234a49eb5c3a9,0
385945ca316148e4e0c8f90d74520f402d42e816,1
fac58f0291b466e147ab271c454ef48ce5771c5c,21
14b661b9e5dbd838c687c01bbfcf4a8ca6932892,1
d583ea852ded211fc47f850edfaf40c3f0b2c449,20
aa6d35bd491d7480dababa40bee766c1aeccfe9a,18
740fb2ce398111087c4a2cb77474404427ac94e7,12
f77f3ffa7048a784dde0a3c1ed81b78b92018e1d,2
19fe93a5a9130e403688830f2edc319231c67997,9
71a74080128fe66737e597f1b8309ae3c2256d76,0
5e469622c96caaca1ed1304e9c4e07d255449f07,0
dcb8ec32eef06e4870430be848db30b8f97a1acb,2
3996242e9df82a23f82a2175ac79188f0696c068,22
26a9cd0b082e2bcccd7b54c36eec657f0ecc8b96,1
7f8a2025af18c44136ddc04d1fcf903b3321cbb6,1
71534dc11f246a72cd5d3d946dde86ed07962a41,0
6563b07879a3537721d889bf958639b1755a7cc5,1
2530371516f037760f1282d7b105f8f3e4ae10b3,1
6aba98e4704b151e3b24753a884c73ae6e63102b,1
04e88d008e615564b2a695c066f287fda81f99c7,1
ed75b0ea1171e2ec35d72ee7aa3303da7a3d4348,1
51d52cb52a5e1b2604b8d5eeef4e59e6785b549e,1
f6b09cf465ed0d05685028cb32d35c2488557b97,1
3b457c2dd3142b40213ab743793190ffb2959ac9,1
524f6d9bd6e9a369d51feb30c46270f21b04cbca,0
7e9d4a68d48634a95d124a7d1854ae794d10d731,2
9beb3f2f5e1d8820641b7215747b5ac093ec5c75,0
f215b309326e7507654413cf288468c281fc55a9,0
2fd2301928ff56ac543a4bd2edc248ce8c77d26a,5
dfbf8b3c2c86734adaa6ed0604a535f5ede55309,20
7b5cd314a5174a2737ca3ec1da0a4a8113b85d1e,0
42ccb5b0dffc999e8c6d46645c252d2f503860ae,1
de1222875805a0a2fa49826597e3481b529a2ac7,23
add00328202041558cbb86338d5587a2f0bc6d39,4
15a5eeb74053f86f9991d28b0bec06bfda323b3d,0
f8c278ce4d66e7c5897ec88e78271a6607cc3a75,19
43ec24158ef3ea0934ceb903ecca91efd5627454,0
400e13d136c5afea3896af8c27492987b220b5e6,2
96b8bcca84eda289da65c7df3588d94016b3b42e,0
b7e3c1bbc4245a8f9a5ee4b1e63c7e06971bb85f,1
b714fb644c9b4fc72fc0d86962c67f3dc5e01004,0
1dad912b037363422a177a431a1e3dfcc6724fa8,1
46d3ef222368c032ca75dc11c13f6ae249ea53be,1
a647b05f822278743c4f8cdc715e765372580589,1
4edf813bde3abd32bbb5ff0525764d8f3aee9e23,1
c475291e19d1fb1531dc2072a429a6d91ec6e0f6,1
e35583888c4b609ff20f402a6e552081b369918e,0
6dff52d9209d0cc08e757566abd1eadbc72388ff,0
da526f6ba989cc6c08d07672a664210418bcd670,0
d55b94d60679fcee09763cff1ed883860a3a1f3a,1
4e860babbc86fb19382fff0ff1685e2939a05b1c,1
d36d4edd8017363cf6e67b024e2d8814b83bca99,1
d3a05de96eafd7b113183947441936f8b3f85107,1
5991eb428f3069cb99a2529f114c6e8bb1fb6896,1
f33bd0bb1075287cfeaef684d002e9944ff20481,0
599154f9e26a0af2fd077218a4828eaaa31f6f02,0
defcacc1a971690ddd06ea50cb4aaf7fd443ce9b,1
bbf5b486c3be8b4de9ec4d6a294f7a3ea529ba1b,3
3a150f07c277648f6c81009336cf2732851202e5,0
c53d6441d130afe9dcfba78a0fb8ce6079a8226d,0
17bd77031fd23c1c2621a1940e12c1dbbe14c4e4,1
bd4ec727e7c7aba528ef957dcafa6ef412d07682,0
692a6e7c91914a946a0cb660a8cbe6d755535702,0
de177ba6c9421385d3f329668ce592ddb0354168,1
eab44b30d487999450f33bc0695e21d214a148f3,17
fc56a547d1b50d4aba36540009048a302a34d125,20
a8b8796cd72ae1f59abaa697447fc30ef149e5d5,1
1000563d80c01e6795ef693dd783b543faa4d3d8,24
f66a1941594062e76eae86b95351a06f06e2746c,0
e189f6a8428e84993e624b81c1cef4f210a12ccd,1
1bed392c682f1f053fafb94ca51136f4f0003084,3
47ce810f524c1816288638d5c0f789a98a0989b5,23
7641f414cf581e4988c9da346ba9d58a67877779,0
dbb6d1ef45df31ef8d1dfc988f435fc2bea4f7a2,0
d087ae0b9f3b7a28708c6348460abb29d6056a3c,1
d1e5dc6319c7777e9ec09ded4c9dffa315b9e4d3,1
c5eecb11b2126c79fa9bfb8d9425d8c4fc5e86bc,1
cabb71ff3891281edb1fcad1ef1b5c70014d46eb,0
e7ab26dc9cf3ce23ba3570fe2b4812e1cf6ea2f7,1
d991a4c24a3902d7d84cf372b2305c030dabfdc3,0
8d8cbef1de3c4b8c8053424331bdfa08091218fc,0
ebbed2975e3b256127e4f6e56cbbe3ca6738fb47,18
c42b1364b2d5fc544673eac000b25601f260c909,0
02e5dad29a8c9c644d0f5a8c653ceb8458e4c2ac,20
2015aad867fc4e10cae8cc2e127ef31950ac1fb9,1
884bc63fbe4d2bfa510b80666d1623e60bd80c9c,1
ef3bef6b9e841d8174630772040e4222d2fab951,3
9030ceec1da75a824fbb8d0ff5e61029407df222,0
4640974e1b0c15649856330b7910545c9239336c,0
340f97d6357b752143a352b243592aaa3662cf4a,1
55edb37b527f0f3317c2c3528fbbcd0353dd1f4b,0
106227540e4a64f25d1a822c58edc9ad6cec41ab,4
008d0637dd68c18907f7890cfec761def6764233,1
cd9ecfdcb1628c89332e2ac772f1feca61f486b1,0
114d9db7d0bfcab03b08c79409da52249ba8e369,1
b410bf933bbac1e3c936087400c0de439fd73915,0
4fa05913c30a47544de0ee1a70a9054594f75e29,1
f639044c24eb928c543be705df831b05b5bf6c67,0
4d2cb70152df07912374fdeba3c83862f90e71e4,7
da90bbe0eb6604dc5d41e8850f64f545e5df7d46,0
948c467e1680e32cbd937fc6ce606a935ab20c59,0
4b93989a77f78dd049377cb362f7c4ef22f6b2e4,1
9c800d1f8c01ba3a2ddbe38ba01f99875ab2234f,1
8c7babb70fe74636106abc5410b12dfe7b5e4b53,0
2d6de3e59235941ed2bd5ec3c791a7f05c818791,0
121931062219467cada6ed2470644b799ff7db2d,1
44f091a41360bb6c2aeeee0c09eff488c1f33e16,1
c2b7ef1e7ed3152edfd8a23b198b06922bbbe38c,1
52ac2a62eecaaa4e174451c4126ddb83357fae16,0
d2a00b74e3736c87ed28b02eb3dcdba0c2bac5d8,0
0ad26d0de8a00bba3ba788fc38cec90a04ce6fce,0
574c938ab91e153de7bba79fae5d24b43a606b57,0
741cda0e476823f07c88153e30eb536568327083,15
02b3d6b8d3d8683a73376ef9f73a7d5e9e7702a7,2
78a48d7e3cdcbbefb69241f6184638e90aaa6e9b,0
ee5be9220698802695b1533b0775c86a18cf1f9e,1
fc4fb9eba1c4f6b12f4b5db5431fd1e62d6b821f,0
8d8180e028825db4f57ceefa46621ea28140fc99,3
e7e57f0eb4d91db3dd9454a2b3b912ae5dbc81dd,0
2b340f5acb605c9c54c880067742f6a34dec7136,2
b708196770b3fb118c3ec0d74e223a2e0649a542,0
587de1b6b609603499c26ba9fc52126634fae5a2,0
738f414d2b2e2028cf56cb9fa3c4894b8a61bafb,0
b4fedec0d17e26b5585e55cd1442844872bb3b9f,4
08e2c5a6ea833c90cf563e29fd4a981527ece34b,1
29337db206202b7020dccf6471358df092303c4e,0
17c86349c0fa7069e90df5d3f5fd5b808e4a9753,0
b4c37a676f4469d93c6e4a151434afb43e97603b,0
4d2119f83a9578492467d4d7c58707510cd48576,1
811967923ab7c9f1cd3a35c3cccba0903e7e61c4,1
0d0b751498f069836eb3a616ff38e51d0c502db2,0
4fbe8181630f66c7c59fb5966ac57ac78e500de9,1
9a1dfd0f5f38bce495af27d2e160d91718b799ea,1
e51f8df097c7e78a9319095fe0552abf417dcb4d,0
b322ac4417cc43a0669e64e390462604aa3eabcd,1
8ccd97e7ccff5b91ad4a8c5da484cd66087266d3,55
c7eeb09e8fc6f711280a8c9f11e07122b704601a,0
7fb69e24fbb41b71403c9169ab22b511c1e10797,1
2f1bf8373bdcea6a74dda4aefdc4083a0a4f2455,0
de8108648f487c284a10d66f8e16475790f01876,4
efe719f8989b534b3158b776f11ee361b2b9372f,1
b75e648f2c849ebc2a7d23c54d4b99755ae9c3e1,2
d50ba08246a693de75759e43ba540002321b2350,0
ae9b09fe94ae23f83edf78bd074470a31b93b634,1
45ea8749d39d1337ec88295dea4423ae86b536f8,2
ddbb05fd8de9044cdd881a20255d36c353869964,0
9b3a0895fdcde5fdec33643e828a0832a413f5ad,1
280af07b4c1258e4e455697ef3dfd4aa78e2af5a,7
0e2bfd0769e2c5ffb8f47ad10b0ba6b00fb206d7,1
bf8710d522a1bceae2bddea598693bac3950025d,0
93ffa0288c4feca9771c2ec1ee2e3759165305a6,0
2c34ec2bac502dd56ee2ba4e558b47763b19729c,1
378ff92e98fa552cf712a7286b8f5d729d880d43,1
45b701d38c02892b5d1f233c22142aa578df7c3d,1
aad9c0ed8d6cb61c701aae4cd94da8d9619c4dd9,2
506d78b2f89bb8e50b9e54fbe51266653299abba,1
6d62a4ffc8010ca56f5f438a9da96e781ee65099,7
fb8e880734bb099b80b031ee2b876e628a50135e,6
e2d4919c018b225d001453fbecc309277641bda1,0
4a212f707b6bd9b6014f28914f2e9e6e1bfb9015,0
74060f17b75647fa80a3711ef98636f3c1fc9068,0
d13c86f6f64bfd1a48648c2594644f779340af0f,1
a82c755a35c39578be059fcdb7b94819c79ecdc9,2
5b5aa1572b087f9643c71348afba7df7eba42b1d,14
27d579429847f7ff9dc5bc084b1c270e690ceaa9,0
24e70c915d96d9e73d0e870e9ff1bc9d2db9fc4c,1
72c6f2923f6495ca59d3c4431838200b038042f2,9
446515ab79c9f09176ebd4ed9deb21bb33d62ad3,1
80ab7495637e3dffadce9e446324b13dd573cc09,1
3b08eb1eeb6e31979cc97b60c26205f482e6b993,2
cb4704e07a52290e12f6aa96debb966298ddd38d,5
3c68be79dc139788fb976a150088e4ea5946708b,1
26f8f54c56a88c80d3ad23f43c0b5537f3ad83a1,0
f0a5b7f0bc576d13c1cca03c2ecb676906f91d8a,0
38279a02b2a1f05bfe3917272c517b0efc5fb40c,1
0b3142b45b2862e4bd3f35dcf7fd07941086aa7e,1
4980ecc1f76d8e8952ec5acfae33854f6f81acdf,2
16212432c9152a6e9f678ad7e21cfc7dfc8d7e7e,23
a569e8977583bbf179a962a924a80c31714d3ca8,0
2d55862499cb6071e4ef40cd51ce5e2980503a04,1
9b42658faf1a09b94251457d20a449cdf21428ff,0
b23f7100344f0a3a0e5a33c375c7fa83deb1750b,4
3d56b9d127f85471e1397aee7841e557f74321d8,0
cca047424d6eabf8faca6f8d464f2eb177ae923b,2
08a9bd017b1f8c57789510650f7d9aa7e859b39a,0
49ecaf774d783e7164bfc63735d6dc7b4365dd36,2
9171a3d94f45a4a83476f6846d58cf5948b9f1cc,1
5e6fdbb4cb09f03ef23594b26a1e4f7b5902fef2,0
4b3d5aec7acc3253c2fdd7b289a8fa40579f6c03,0
47b5c55c292d95e03455b54591bef500e9bcd625,2
a3e25a0fcad09cc042718407bb2ffad2b6b78f65,2
e2a89616351ea288191b1798045c202765b29af1,2
43947072d5f61a62710d4f308ee1ca4216f510fb,0
05868de19582b5f41b836c2eabb410d12483ca84,0
d7e4e8e9be9931bfdf23a721d274952e5195c477,1
4bdcf3afe4ffeca0831a73d498c515db59ef7bf1,0
c2362c1b3cd1a9ec1be35ae75ba9a470740a06b1,6
c06de0f0977a6455ef25d7d3e48ab16eff5b0cdb,6
f2fb66c00dc187cba5f1bc44d90d41f473fad0c8,1
cd441ce652579f0d24c36c4ff3dd9b6b5afa5858,50
32f8300cc68f182272f67e985f1a1893df4a30df,0
9c87bf835ce638b8406eeb328750f0ef7d0b64a2,0
08871d4d6e3c3371bb7284c913c4a21e6fca100c,0
4e13cd3f357b514485acb5c96f93c30b9863f11c,0
2403a1cf9c4fc0ecbb1f88789e77355a2c57d358,0
8529122af19c788ff72a779b7fec20f5600ceb84,0
f499be084ac6722131ab95c16a626f19f6365686,1
5f759a22007893d464ac5cc85c29531102ccb4b5,0
5f8db3f57446d6682d821a40851d460ac1a276d6,1
e1591befee283800ad5d4b7f6124eaa186ecb80d,1
8532bf408770ee44f3678ed9514406520d1b020f,1
81384dfd365fef5de63ccdaffc8e486ca2e3575f,1
0d793fb2be448879e548f5e68649eb07c9434fe2,0
664b299a51cd3e544c9d557d1f057bdcfc74a7e0,4
064efb20e02c6300f04f559545a42c31881e4de1,3
6277395e1ec9ff57d642ad3f7b2e25890d6eafd6,4
381bc6f0b0f173f25c6ef4c24adeefc1bef70ccf,4
663d2463dcf2504866c72dd463c90260ffede8f5,0
194185539d48fc6eb9e9b7a78efa90a238a2c9ab,0
3fd9b331f097961be54de59babdfbe8629673727,0
5b5270ab50253de242b43e983253ebc47227a2ac,0
db0fd021d0b351413656a29e1a477a3d4475c5e1,20
9eecb4404b4cb41b0fd46199f91d647f5dd98900,1
28fb1f8994c7f12f234bc56d647571d3bb8d2a25,19
b3a37b493df59f0883c2e03fc987c48253206c3d,3
5390c846a545e05e37708100af14c1da893a9597,1
efa7209acf77d669ee9057e3c28154e3d379d187,4
b703fa95387731fa6246815993152587c83362ac,1
3aefa043861388c2e21500cf7b016ae6641a84e0,1
9729e9c4500c36fed01d58161d44bde9a6a9423f,1
f331763eca9a42cb35e7c055a4f16a98109a3750,0
67f816ff79a58aeed9040e4d79acc120c3b47fb6,0
2bd4f333693885697d6b0a07dcfed13e68dfa48d,0
d698c89971b3c2f5a19a44b400e6c08be110a975,1
1a01a44a9455c8227470840d700447982d056a94,0
4770d7c34607f0a582ca3dfec0f6ffd28f913d26,0
c6c01eaaac8510d1a49bbbcb05e4bd17a614e79d,0
a0b000d752a30a5f8165c7c2e49d6c95592c2674,21
bd97bbc52aaca10bb9e3e6a04a683a9b57cec098,4
bc776706738359ac15c726b150a9267285210367,0
a1a82406063f6146f0dcff8751ebc29d3bef2dd1,1
3d7d034fad0978d4730f1f09100a295f1c766690,0
5eb7a79d9384ee51d978e2c7ffd7035b11c4676a,1
55ef04a5662f4859345ffdbb5332a0a17245db55,1
43a71ef226950ed75e26268c80a66a6acaa5f8eb,5
1582ed43bf76a5c007dbdc8c0cd11a08dea0d638,0
ff53819856f45e036c483e9435f8e8257dee15f2,1
e60224a943d44d5536d2c472fdae85e37f4cdfbd,1
85512e93724b3701915c92840106003efacf2dd7,1
78fb02a5add33edd4724b9420168d18f66e4e927,2
c3df293fc664058234a55e4ee29722f048f068e7,0
02735fd500f28d6501f811dbbac23b0b431e37a3,0
668d50f68e49d7489f82460eacc8b701bb630f77,2
26f866b9082fe02fb006afb0f0ce0f3ad8157568,2
470d5ac09f5b5fa54b3961944e9ba0ae2bbbbefa,2
ecfdcf7250165d1dea726388f850d04aea76983b,1
06593833ff44708b8b57641faa21898b9d71ce68,17
ffe55c230dd56aa1b640084f36d8bdf373de320d,0
d3efc962895b470edab6780a35d555c963ec0d22,1
5a8918c9ec11ab8f20e0b834db37f14ee930e0d2,0
92a27c37b317543d2dbaaa5a9f18227f99dbb7b7,18
7ba8f2dbc35dee6f02beb434280d4e5f8f345ac8,0
2805bf3d824cbdaeb0b88b2b2a795e5bce33eff3,6
3861f1e0da4488b7d0d1d4cb5b6089638d46138d,0
8806c7bbccdc48d25a77807e646ddf192c1ab8e9,0
189e60db55a0789ddd1283589b849e652fc1b988,0
dc22097b3a67ecb44ab33137c7d54bdacc8f2cd1,2
40e64b36de05d539c5e20c0f8aa6396a0389acbe,2
eb2746a34f9f7ac7039b43aff21360d01dcc31a2,2
fe3122774a516c052a7475573116646aaceaf46d,0
fad7680605329fbfe2f1b78f58ae0dabea108b7a,1
30f6b8456102deefed1c1d1eeb5b96852322ae16,0
89e630b2fba82b2a54b551d9d643f87d1ec8a727,0
827738a790adc595039084bf519b289451241550,1
9049f4084bad4ba00e4129fd13848911dd418d31,1
495516395997c47b09735132ccb109338e6676e5,1
a1a5cb5393ca42da11ba4cd7520bf4818361507b,1
360adc6a3bffb636e65535e9bd90cf85a66214f3,2
a4ed988c60f5eb030418a5d82f8905c7be537ee9,4
0e55c06f7d6fc9398c7f569b6e9e2b5516ae833a,2
5172d4ba40dff7f046ba70b32d274e94b36fb9f7,5
6c7f4909b1cb18f5eed886a7ae03d1f9f810c20b,2
95fee8ca819ac97ad281e7dcf976075506eac53f,19
678cbad76a0d6b93019ded1bdf22e5192ccd8993,0
6cdae3526138beb44b47e72fcdf833ca4d71ce08,0
714d52661432dab500b8dc0ffe38761f33feba91,0
05a041cb131d73a6517a98afc767e8c69a566b99,17
bb66ffb2ae4020f5e99b501d395e8d50e3346c58,1
75221fa6737cffa3e514502da0d929e64a7163c7,2
f9b4b90058e51fa76b90254d8f966c5c745b700f,0
8c0edb2de41d413f1b9495f0fbeb9093afb0ae95,4
03e44e0f83647e1ba7d8f09878d6c1c984c37b65,0
